EPS,forecasted_eps,noOfEsts,after_total_returns,before_total_returns
0.49,0.46,3,0.02873344,0.012243268
0.45,0.46,4,0.023718944,0.040073292
0.06,0.04,3,-0.024822695,0.04379562
0.4,0.41,2,0.037264691,-0.004674706
0.67,0.72,5,0.001627535,-0.010330602
0.5,0.5,6,-0.067982451,0.027852146
2.07,1.93,1,-0.029719046,0.070259784
0.59,0.56,5,-0.001959344,-0.001685516
-0.21,-0.39,5,-0.050111401,0.005315625
0.24,-0.03,1,0.09005766,-0.030903369
0.46,0.49,1,0.009242202,0.021013602
0.37,0.38,3,-0.003813695,0.014472962
0.17,0.11,2,0.048748697,0.019433648
0,0,2,0.059533387,-0.0016
0.37,0.35,2,-0.003737327,0.020141556
0.79,0.75,6,-0.055573454,-0.103636664
0.85,0.71,3,0.002220118,0.005061967
0.84,0.56,3,0.028489942,0.039342344
0.81,0.25,2,0.015936255,-0.003875969
0.83,0.8,2,0.030553787,0.003363498
0.57,0.44,7,0.009387352,0.029656608
0.04,0.04,2,0.014285754,0.035714384
1.09,0.8,4,-0.021324355,0.009882353
0.37,0.4,3,-0.033251263,0.021109304
0.55,0.47,7,-0.015770649,-0.046770607
0.44,0.41,2,0.039380456,0.023996321
0.4,0.37,1,-0.020055051,0.005980873
0.56,0.57,12,0.046098376,0.008775888
0.39,0.37,1,0.005734457,-0.016501662
0.02,0.04,2,0.00397351,-0.070731707
0.93,0.93,1,0.040320734,0.012443904
-0.62,-0.63,4,0.076702097,0.02828619
0.27,0.26,4,0.073070588,0.010347387
0.13,0.13,1,0.059310315,0.021276527
0.53,0.39,2,0.076756742,0.054777837
-0.07,-0.07,2,-0.156610831,0.189342611
0.47,0.48,1,-0.000370233,0
0.04,0.06,3,-0.022900763,0.036945813
0.49,0.45,1,-0.030758226,-0.039742213
0.32,0.36,5,0.057300287,0.122044702
0.22,0.17,1,-0.019607857,0.012439539
0.23,0.24,8,-0.080459769,0.083333321
0.53,0.56,2,0.015445971,0.001416963
0.62,0.46,1,0.053616628,0.013237729
0.17,0.15,7,0.049053356,0.016071429
-0.22,-0.27,6,0.063434075,-0.116350276
0.08,0.07,1,0.012473998,-0.028340197
0.05,0.03,1,0.002024291,0.07495069
-0.6,-0.61,2,0.173387097,0.045927261
0.31,0.33,1,0.001038963,0.028876982
0.12,-0.06,1,0.017902813,-0.093582888
0.43,0.41,5,0.005293143,0.071460297
0.2,0.18,1,-0.042767296,0.096644295
-0.04,-0.08,1,0.166793025,-0.09178744
0.57,0.48,18,-0.021644196,-0.003183527
1.99,1.73,4,0.131841483,0.016914552
0.48,0.44,6,0.006369427,-0.000207021
1.48,1.29,6,0.043260881,0.016260764
2.29,2.2,8,0.053391943,-0.068641833
0.99,0.98,11,0.00944938,0.023639492
1.9,1.89,11,-0.005642773,0.060470608
0.08,0.06,4,0,-0.06640625
0.59,0.6,2,-0.021822838,-0.032317643
1,0.98,10,-0.033062326,-0.007614211
0.99,0.94,7,-0.023090586,0.032049984
1.28,1.25,2,-0.020030818,0.007895384
1,0.88,7,-0.045449149,-0.002556537
0.65,0.46,7,-0.025361099,0.015335473
-0.01,-0.03,8,-0.033759986,0.108986957
0.31,0.31,1,-0.03677687,0.03393567
1.1,0.97,8,-0.024050995,0.010245526
1.39,1.41,10,-0.035914397,0.013611537
1.17,1.1,7,-0.036664043,0.03676702
4.18,3.41,9,-0.029681,-0.030908533
0.71,0.6,4,-0.026813542,-0.019667169
0.75,0.7,3,-0.02139871,-0.005148004
0.38,0.38,12,-0.024672697,-0.044072955
1.52,1.52,8,0.028321105,0.009616343
39.34,31.44,3,0.034237304,-0.045277877
1.27,1.32,4,0.00991452,0.00772115
2.69,2.67,19,0.007888635,-0.035890113
0.88,0.83,9,-0.376295249,0.02567906
2.79,2.73,6,-0.025265592,-0.039903752
1.13,1,9,0.03437461,-0.010473718
0.96,0.93,6,-0.009967902,-0.023628835
1.16,1.1,6,0.064508506,0.034424033
2.72,2.37,1,0.031467723,0.044671098
0.3,0.3,6,0.018433595,-0.024986684
0.45,0.47,2,0.01415569,0.0041885
0.75,0.75,4,-0.104560261,0.029010239
0.48,0.52,5,-0.003462973,-0.020053467
0.61,0.62,2,0.012230631,0.054104474
0.23,0.19,3,-0.070552147,-0.021992238
0.74,0.72,6,-0.010241563,0.026943656
0.85,0.79,9,0.023569021,-0.033952257
0.42,0.41,3,0.032743397,-0.055603422
1,1.03,1,0.022222219,-0.006134976
1.98,1.17,4,-0.018353968,0.008832911
4.1,3.98,4,-0.070131857,0.017529654
0.5,0.41,10,-0.018867921,-0.028112445
0.38,0.37,10,-0.052777759,0.043165562
0.32,0.32,7,0.039948468,-0.003219572
0.52,0.46,4,0.009740285,-0.013722123
0.8,0.75,2,0.009268552,-0.024904692
0.94,0.82,3,-0.006003418,-0.002759889
0.19,0.19,3,-0.079812196,0.041484725
1.13,1.07,2,-0.023803072,0.013403214
0.73,0.81,2,-0.008886384,-0.02227769
0.75,0.7,3,0.03598665,-0.004376362
1.09,1.07,4,-0.045283028,-0.000495547
0.94,0.7,2,-0.029832499,-0.010089704
0.2,0.19,1,-0.070231021,-0.099173488
0.31,0.62,2,-0.089385475,0.086137281
0.02,-0.01,3,0.018036072,0.03163017
0.71,0.68,1,-0.080711337,-0.030748641
0.2,0.16,1,-0.069246436,0.030737705
0.67,0.62,1,-0.013941694,0.022309696
0.41,0.38,1,0.104007878,0.020833326
0.08,0.09,1,0.019304994,0.021505382
0.8,0.96,1,-0.037107511,0.067269082
0.06,0.06,2,-0.188955062,0.061893204
0.34,0.33,1,-0.055599894,0.01385597
0.35,0.31,1,0.009600004,-0.020744699
0.43,0.34,1,0.001754407,-0.006896588
0.29,0.23,1,0.040277407,0.060606061
0.69,-0.09,1,0.04475308,-0.0089729
0.63,0.52,8,-0.00376489,0.027050813
0.74,0.69,5,-0.004233073,0.038285154
0.74,0.64,6,-0.004018361,0.01261693
0.72,0.97,3,0.009555091,-0.022982063
-0.53,-0.64,2,0.297929192,-0.176284084
0.53,0.43,5,0.028600617,0.020462407
0.1,0.21,1,-0.149548095,0.056089752
-0.44,-0.44,2,0.114955786,0.302378256
0.11,0.27,5,-0.103059581,-0.029758215
-0.02,-0.18,3,0.00729927,0.087550201
-0.35,-0.25,6,-0.073529412,0.032490975
0.01,0.03,6,-0.043111528,0.070564516
-0.26,-0.35,2,0.185185185,0.107692308
-0.02,-0.19,3,-0.108349095,-0.146464646
-0.14,-0.23,2,0,-0.002378223
-0.29,-0.24,2,-0.024930748,0.196078431
0.01,0,6,0.030927835,-0.126875853
-0.47,-0.37,1,-0.03878437,-0.102730819
-0.06,-0.06,2,0.438888889,-0.016393443
0.15,0.13,1,-0.083673664,0.062474955
-0.64,-0.6,1,-0.191729323,-0.009418642
-1.46,-1.39,1,0.163522013,-0.078651685
-0.11,-0.12,1,0.029850746,0.056790123
1.52,1.45,8,0.061640481,-0.113697208
-0.15,-0.17,5,0.345819598,0.10980876
1.3,1.12,7,0.215432099,0.087886973
1.68,1.73,5,0.081901713,0.040876862
0.8,0.7,6,0.103921569,0.244186047
0.31,0.24,2,0.151642758,0.089643184
0.51,0.35,1,-0.020761266,0.143413349
-0.05,0.02,2,0.160839161,0.002298851
0.08,-0.16,5,0.072835821,-0.059624109
0.12,0.02,2,0.173719528,-0.312796191
0.85,0.92,1,-0.020543405,-0.023443819
4.27,4.17,2,-0.073062262,-0.086700088
1.18,1.29,3,-0.092390607,0.031501962
0.82,0.69,6,-0.032066774,0.092564084
-0.05,-0.2,1,-0.014314928,-0.049019608
0.15,0.16,4,-0.023239437,-0.007612457
0.25,0.21,5,-0.21365826,-0.087087087
0.28,-1.33,5,-0.196608983,0.027312775
1.67,1.44,5,-0.055709233,0.003012044
0.14,0.16,9,-0.106340154,0.097793876
0.61,0.57,9,-0.013563125,0.084603258
0.78,0.71,2,-0.071428571,-0.038813781
0.09,0.05,2,-0.177432543,0.062093863
0.3,0.25,3,0.036042941,0.024929636
-0.18,-0.2,2,-0.084055018,0.154551008
0.09,0.08,1,-0.055743243,0.03946637
9.81,1.93,1,0.149820376,0.303161047
0.03,0.06,2,-0.120695861,-0.039390219
0.24,0.17,2,-0.009663033,0.006700616
0.63,0.63,1,0.008883249,0.036316472
-0.12,-0.08,1,0.011512134,-0.067108356
-0.17,-0.03,1,-0.096703297,0.0523918
1.83,1.32,1,-0.020023018,-0.005388432
0.13,0.13,2,-0.041895604,0.192118227
1.01,0.84,4,0.030723028,0.063216771
-0.48,-0.17,4,-0.151898734,-0.188888889
-0.08,-0.05,5,-0.108097928,0.086380498
-0.16,-0.16,1,-0.012264151,0.018730489
0.64,0.5,6,0.034196385,0.184846506
0.02,-0.05,1,-0.000822932,-0.013760855
0.11,0.11,2,-0.092580433,0.068121942
-1.08,-1.35,4,-0.105461394,0.043853343
-0.19,0.02,3,-0.057877814,-0.022463054
0.12,0.11,3,-0.180628272,0.154918033
0.26,0.23,5,-0.010835214,0.039381153
0.95,0.76,2,0.074366197,0.068429752
-0.36,-0.24,3,-0.028242939,0.108747045
0.17,0.25,5,-0.164910673,0.143529412
0.07,0.22,1,-0.142778693,0.06122449
-0.25,-0.1,1,-0.180327869,0
0.08,0.11,2,-0.059431525,0.021400778
-0.73,-1.13,2,-0.1482,-0.033457828
-0.61,-0.47,4,-0.209231439,-0.269596816
-0.14,-0.07,1,-0.124352332,0.157303371
-0.05,-0.06,2,-0.073394495,0.20294599
0.07,0.09,5,-0.225042301,0.097320169
-0.54,-0.56,3,-0.13556338,0.07751938
-0.19,-0.26,2,-0.055944056,0.182618262
-0.21,-0.25,1,-0.071078431,0.01145959
-1.39,-1.31,5,-0.162383863,-0.032218117
-0.34,-0.05,4,-0.323943662,-0.107859532
-0.15,-0.31,2,-0.076825486,0.237054632
0.26,0.16,2,0.037912362,0.004787259
-2.44,-1.62,4,-0.143295355,0.062847371
-0.08,-0.09,2,-0.079646018,-0.049407115
-0.01,-0.01,2,-0.064908722,-0.00228833
-0.12,-0.06,3,-0.151304348,-0.071661238
-0.55,-0.3,2,-0.108225108,0.040847983
0.02,0.04,3,-0.060623896,0.130795848
-0.18,-0.05,1,-0.018126888,0.086956522
-0.39,-0.38,1,-0.18630296,0.047236181
-0.31,-0.19,3,-0.075423729,0.188833124
-0.12,-0.15,1,-0.044082126,0.023321555
-0.07,-0.04,2,-0.039877301,-0.051194539
-0.02,0.05,2,-0.177920686,-0.058536585
-0.19,-0.13,3,-0.233088235,-0.032191781
0.19,0.33,3,0.012246821,0.025480554
0,-0.04,3,-0.168704156,-0.185803758
0.3,-0.08,2,-0.127319258,0.020069204
-0.37,-0.38,1,-0.044280443,0.202136401
-0.36,-0.25,3,0.035820896,0.080357143
-0.09,0.06,1,-0.113657195,0.137273594
-0.48,-0.53,6,-0.201639344,-0.027777778
0.38,0.21,1,-0.08915145,0.062730627
-1.41,-1.07,5,-0.153541076,0.006362059
-0.47,-0.51,3,-0.021069692,0.085964912
-0.03,-0.03,1,-0.105263158,-0.014336918
0.04,-0.06,1,0.13594041,0.056
-0.36,-0.47,1,-0.07779291,0.097686445
-0.19,-0.22,2,-0.156041287,0.059701493
-0.52,-0.47,3,-0.127683616,0.184331797
-0.11,-0.1,2,-0.040686586,-0.061229841
0.05,0.01,3,-0.059483726,0.054732041
0.56,0.15,2,0.012480499,0.211911955
-0.08,-0.17,1,-0.013100437,0.025121977
-0.13,-0.17,3,-0.090909091,0.106481481
-0.17,-0.16,2,-0.131428571,-0.066496164
-0.14,-0.17,1,-0.175531915,0.010471204
-0.99,-0.92,2,-0.054945055,-0.094362745
-0.14,-0.15,2,-0.174129353,0.168421053
-0.41,-0.37,2,-0.095890411,-0.058309038
-0.08,-0.06,1,-0.344862385,0.025157233
-0.34,-0.25,2,-0.102222222,-0.050761421
0.05,-0.02,1,0.221864952,0.043261231
-0.66,-0.67,3,-0.076512456,-0.010060362
0.21,0.16,2,-0.306772908,0.098784195
-0.15,-0.2,2,-0.109311741,-0.081784387
-0.01,-0.01,1,-0.084942085,0.023809524
0.13,0.14,1,-0.573166927,0.074484536
-0.22,-0.32,1,-0.040816327,-0.025862069
-0.24,-0.18,1,-0.124786325,-0.106451613
-1.02,-0.47,2,-0.021484375,0.018018018
-0.06,-0.07,1,-0.126533333,0.120960824
-0.02,-0.02,1,-0.161165049,-0.102564103
-0.15,-0.15,1,-0.088888889,0.175115207
-0.13,-0.06,1,0.035040413,-0.017811678
-0.16,-0.19,1,-0.040697674,-0.071038251
-0.49,-0.7,1,-0.096715328,0.261363636
-0.38,-0.35,3,-0.111464968,0.009868421
-0.37,-0.11,1,0.125461255,-0.098360656
-0.03,-0.07,1,-0.092996845,-0.058380414
0.69,0.58,13,0.011983553,0.054524138
1.96,1.89,13,0.001048806,-0.005721955
1.74,1.67,11,-0.002317407,0.007115398
1.22,1.18,5,-0.000722718,0.003915813
1.15,1.21,7,0.003211237,0.007433493
3.72,3.01,8,-0.035297028,0.130702663
0.6,0.59,12,0.050387606,0.041986276
4.86,4.21,3,-0.017865022,0.008831447
3.32,2.92,8,0.001285696,0.027173262
0.12,0.14,1,-0.006102716,-0.031461478
1.08,1.02,10,-0.004679461,-0.018592963
0.1,0.14,6,-0.00683999,0.017543917
1.47,1.42,10,-0.008348133,0.090961201
2.89,3.17,11,-0.002487903,0.013597306
0.2,0.2,21,-0.002242191,0.14214469
1.28,1.3,4,0.005599442,0.007707507
2.61,2.57,8,-0.080745342,0.184164805
0.77,0.68,13,-0.027194333,0.116985977
0.46,0.41,2,-0.058717991,0.004087408
0.4,0.35,3,-0.015243036,0.084287819
-1.34,-1.19,9,0.136242208,0.033547114
0.75,0.74,4,-0.036760582,0.131323764
0.49,0.47,10,-0.018038704,0.086799287
0.38,0.43,3,-0.027172876,0.008979453
0.9,0.86,5,-0.006075574,0.083672644
0.61,0.63,2,-0.00957354,0.002929536
0.26,0.26,4,-0.008233399,-0.00473352
0.26,0.2,4,0.042397651,0.111498266
0.47,0.45,1,-0.057759197,0.177268839
1.54,1.26,3,-0.075526708,0.189254351
0.23,0.22,6,-0.02112164,0.061302688
0.32,0.3,6,-0.011006705,0.093435848
0.59,0.56,3,-0.021704419,0.053884314
0.59,0.57,2,-0.045523057,0.0807275
0.26,0.25,3,-0.013973042,0.074752515
0.46,0.41,2,0.002392367,0.064037283
-0.1,-0.13,5,0.015345269,-0.014409222
0.44,0.42,5,-0.015114341,0.068705681
0.29,0.28,1,0.007968127,0.092522216
0.91,0.44,2,-0.011432732,0.030662423
0.11,0.06,1,-0.023350291,0.090137835
0.3,0.3,3,0.00853008,-0.024691384
-0.18,-0.17,2,0,-0.14893617
0.48,1.44,1,0.101023587,-0.060166267
0.1,0.06,2,0.017524644,-0.096737908
0.08,0.09,1,-0.369047619,-0.042553191
-0.07,-0.1,1,-0.052857143,-0.165806149
2.86,2.66,1,-0.005578712,0.081856719
0.55,0.55,7,0.044593094,-0.016753333
0.91,0.86,10,0.11941923,0.031430511
0.7,0.55,6,0.058745988,0.024477883
0.62,0.58,2,0.063754428,-0.022641528
-0.22,-0.27,6,0.028571435,-0.001270653
0.45,0.46,10,0.110608021,-0.100459242
0.62,0.47,4,0.052298608,-0.013394566
0.01,0.1,3,-0.030000013,-0.086938757
2.58,2.46,5,0.099233569,0.051222895
0.21,0.12,1,0.095454545,-0.034482759
-0.2,-0.28,1,0.031468531,-0.10621875
-0.14,-0.14,1,0.066452453,-0.113636364
-0.04,-0.05,1,0.239316239,0.036363636
-0.02,-0.02,1,-0.02295082,-0.013245033
0.13,0.15,1,-0.074074074,0.14516129
-0.13,-0.18,3,0.034161491,-0.079268293
-0.2,-0.14,1,0.008550756,0.007575758
0.06,-0.15,1,0.010000004,0.072930452
0.69,0.67,15,-0.005381053,0.065091928
0.3,0.3,6,-0.003206841,0.102698238
0.72,0.72,15,-0.000695894,0.009692674
-0.07,-0.11,8,0.107876712,0.077689243
1.17,1.17,14,-0.001938622,0.069180962
0.49,0.49,14,-0.039458009,0.01107011
1.39,1.36,15,-0.018627709,0.010989011
4.06,4.17,7,0.021970163,0.033101622
0.44,0.4,7,-0.015857123,0.103801778
1.16,1.1,5,-0.020228586,-0.029750754
1.86,1.52,8,-0.05659204,0.095685438
0.3,0.25,3,0.015303643,0.085936211
1.76,1.86,12,-0.006415033,0.092422047
1.07,1.03,8,-0.021928903,0.036240354
0.76,0.75,8,-0.001587598,0.059586873
0.87,0.98,15,-0.102332309,0.073954655
0.23,0.22,20,-0.01494915,0.037323042
1.85,1.84,10,-0.032977242,0.067941369
1.78,1.69,9,-0.023067023,0.112399356
2.2,2.12,8,0.006231321,-0.004254964
0.66,0.66,18,-0.053297997,0.048126727
5.21,4.69,20,0.093057196,0.061228616
0.73,0.7,9,0.011001503,0.050087358
0.87,0.86,9,-0.001683736,0.062854649
1.15,1.12,4,0.009728698,0.1412383
1.19,1.22,7,-0.037272005,0.05470515
0.62,0.64,3,0.013660559,-0.006553397
0.21,0.21,10,0.007543094,0.076923055
1.98,1.91,3,0.007376401,0.020594728
1.34,1.31,12,0.009411755,0.028683978
22.01,27.19,1,-0.024092486,-0.019980986
0.98,0.93,8,-0.015324641,0.022635587
0.88,0.74,11,-0.031600598,0.013850956
0.33,0.33,4,-0.015131882,0.040360669
0.37,0.33,6,-0.03707092,0.022533813
2.36,2.22,5,-0.030578723,0.027790149
0.62,0.61,4,-0.020419918,0.080413019
1.36,1.31,7,0.002096163,0.052443081
0.92,0.81,4,-0.036993399,0.016140876
0.23,0.24,3,-0.042307692,0.122881356
0.23,0.22,6,-0.011075617,0.043685969
0.41,0.41,2,-0.013544695,0.081594562
0.48,0.51,5,-0.06282513,0.074567244
0.4,0.41,5,-0.021910928,0.08168481
2.06,1.97,3,-0.056320993,-0.015071501
1.08,1.03,3,-0.034022512,-0.006096669
2.12,2.08,7,0.007739943,0.067597109
0.73,0.68,8,-0.009135095,0.019207677
1.6,1.52,8,-0.030255695,0.131241793
-0.09,-0.11,15,-0.00967519,0.077858881
0.84,0.79,2,-0.023535901,0.033386563
0.31,0.3,3,-0.00143404,0.066978167
0.22,0.23,4,0.01566364,0.080196432
0.78,0.76,1,-0.011704027,0.062402493
0.43,0.48,1,-0.05626327,-0.063934139
1.49,1.24,4,-0.011769934,0.075923398
3.28,3.32,8,-0.050978016,0.090199259
0.31,0.3,8,0.009724477,0.065719293
0.42,0.39,3,-0.011997168,0.053156146
0.53,0.47,6,-0.012158024,0.100580227
0.25,0.23,11,-0.052256527,0.041630539
0.57,0.58,8,-0.01958281,0.004938264
0.85,0.66,3,0.053582939,0.102401272
0.62,0.45,5,0.045081968,0.105518095
0.36,0.34,4,0.005223197,0.082184484
0.44,0.45,2,-0.005653475,0.059194396
1.1,1.03,3,-0.01415661,0.05185563
0.49,0.86,1,0.030645186,-0.005375068
0,-0.01,5,-0.093209055,0.042699725
0.68,0.61,2,-0.001712324,0.055024414
0.04,0.02,1,0,0.118721179
0.57,0.57,1,-0.015006255,0.05964386
0.15,0.21,1,-0.020965386,0.038019
0.25,0.18,1,0.020276498,0.101750547
1.22,0.95,2,-0.037907887,0.025460033
0.43,0.41,6,0.048967854,0.088219162
0.49,0.5,3,0.004026559,0.070588214
0.27,0.28,9,-0.042472371,0.034752984
1.21,1.14,5,-0.037181154,0.08236459
0.31,0.33,1,0.01162791,0.070521869
0.52,0.52,2,-0.024848896,0.027875766
0.3,0.31,4,-0.007416104,0.071218331
0.18,0.13,1,-0.052809002,0.008859868
1.23,1.17,1,-0.008864968,0.065684277
0.09,0.12,2,0.028169008,0.044673448
-0.15,-0.2,8,0.039735099,-0.06012024
0.02,0.17,3,-0.156504065,0.059462254
0.47,0.46,2,-0.031134181,0.069572177
0.18,0.17,1,0.01038958,-0.025662982
0.06,0.16,7,0.009526097,-0.009576901
1.58,1.57,2,-0.014440433,0.123876514
0.47,0.46,3,-0.031790346,0.066881068
0.01,0.27,1,0.015003769,0.006360372
-5.37,-0.93,1,-0.082352941,-0.011363636
0.06,0.06,3,0.048387097,-0.009017133
0.99,0.88,7,0.030690106,-0.023071747
-0.08,-0.09,1,-0.116981132,-0.098171319
0.79,0.77,3,-0.00905047,-0.084009195
1.64,1.6,5,-0.050328246,-0.025437978
0.21,0.28,1,-0.018923469,-0.023082656
-0.28,-0.17,1,-0.120954003,-0.080545229
-0.58,-0.53,2,-0.075885329,-0.051339286
1.13,1.07,3,-0.006283666,-0.005039408
0.76,0.75,9,-0.012038076,0.015143034
2.11,2.13,8,0.050030321,0.021578391
-0.1,-0.04,1,-0.023622055,0.222180744
0.24,0.28,1,-0.021535091,0.064391821
-0.21,-0.12,8,0.038725329,0.082969432
2.34,1,2,-0.185151212,0.448143509
0.03,0.13,1,-0.087692308,0.075780089
-0.01,-0.01,1,-0.030888031,0.09787234
1.15,0.89,2,0.073928921,0.209366407
0.97,0.9,5,-0.045168668,-0.004178273
-0.15,-0.15,3,0.061281337,0.019390582
0.46,0.34,2,0.05805217,0.067580002
-1.05,-1.85,1,-0.077868852,0.928571429
0.29,0.12,1,0.221804511,0.146341463
0.02,0.18,2,-0.130909006,0.144067784
-0.23,-0.25,1,0.148325359,0.158892128
-0.38,-0.09,1,-0.095238095,0.009345794
-0.03,-0.06,2,-0.197802198,0.140243902
1.19,1.14,7,-0.008642053,0.008327229
0.7,0.64,3,0.059381106,0.091838445
0.14,0.14,6,0.065969535,0.032995472
1.7,1.5,9,0.037862853,0.033057847
0.8,0.78,9,0.0282732,-0.006415409
0.31,0.27,4,0.080670927,-0.008377425
1.85,1.8,14,-0.00735145,-0.008087347
-0.25,-0.26,2,0.198074707,0.014192149
0.69,0.63,1,-0.006738546,-0.006499542
-0.14,-0.19,4,0.09274673,0.238317757
2.42,2.45,10,0.084785145,-0.038081486
0.1,0.05,3,0.088449979,-0.017370707
1.46,1.38,14,0.051347884,-0.019170226
0.5,-2.35,5,-0.018538468,0.148241427
3.89,2.67,6,0.022948741,0.042573002
0.65,0.67,7,-0.001397995,0.048191009
1.5,-0.94,10,0.027093012,0.143260491
0.22,0.11,1,0.002704794,0.009752096
1.03,0.91,7,-0.004520684,0.088645349
0.81,0.64,7,0.028882575,0.074171499
2.94,2.75,7,-0.005419964,0.045558008
0.4,0.51,17,0.04389713,0.04367255
-0.52,-0.29,6,-0.001805718,0.132691548
0.17,0.18,6,0.01510212,0.039256166
1.6,1.31,10,-0.079370471,-0.016380841
10.26,8.03,27,-0.008401853,0
-0.71,-0.44,5,-0.032013987,0.119458135
-1.2,0.05,8,-0.022854947,0.006778965
1.54,1.45,7,-0.007990254,0.076499594
-1.05,-0.72,7,-0.034313725,0.052400789
1.13,0.89,8,-0.009456272,0.06789805
1.46,1.37,7,0.037558085,-0.004116772
1.2,1.1,8,0.003596742,0.108809802
1.12,1.17,2,0.027137814,-0.010774458
0.43,0.59,6,0.018491485,0.048619887
0.16,0.15,9,-0.010475446,0.046551774
-0.05,-0.01,9,0.004194133,0.050902059
2.43,2.01,2,0.003760216,0.091101625
42.5,44.89,2,0.028313103,0.012619243
2.2,2.13,5,0.002968841,-0.020149885
1.43,1.26,9,0.00821256,0.072623771
2.15,0.74,5,0.095316142,0.057058826
0.37,0.27,7,-0.002754317,0.10150604
0.43,0.61,1,0.022151899,-0.036873835
0.57,0.35,7,-0.071992975,0.026154207
1.65,1.58,4,-0.000248997,0.041689756
0.68,0.69,4,-0.006923643,0.056470592
3.72,1.51,4,0.099052542,0.089645288
0.46,0.44,6,0.075226641,0.02635698
0.92,1.17,5,-0.007682903,0.066537716
0.98,0.72,8,0.037568701,0.051731583
-0.75,0.17,2,-0.03380146,-0.086341378
-0.45,0.2,5,0.000262391,0.053030367
-0.22,0.06,3,-0.005797034,0.023289539
1.08,0.63,2,0.116678857,0.053139105
1.53,1.27,2,0.043410308,0.045823057
2,1.47,3,-0.001355986,0.036049463
0.34,0.27,4,0.020512755,0.15519761
0.77,0.45,2,-0.070085644,0.081859262
0.28,0.27,7,-0.009535184,0.016594231
0.29,0.24,5,-0.009258168,0.10551794
1.7,1.55,8,-0.008889564,-0.016820507
0.85,0.63,6,0.00157936,0.076196287
0.54,0.55,1,-0.052606933,0.032575756
2.38,1.52,8,0.135307263,0.033698297
0.24,0.15,5,-0.049393426,0.096361813
0.09,0.03,1,0.108628135,0.1419332
0.26,0.16,9,0.099154746,0.01732852
0.46,0.03,1,-0.000617937,0.086536117
0.31,0.27,4,-0.033051291,0.070847835
0.02,0.08,2,0.007128329,0.046340725
1.65,1.18,2,0.016330273,0.078183168
1.2,0.75,3,0.021419185,0.095766726
0.62,0.5,3,-0.107197555,-0.031500832
-0.16,-0.17,1,-0.078565323,-0.075456501
-0.26,-0.29,2,-0.060810811,0.176395939
0.34,0.34,5,0.008152181,0.031403281
-3.59,-2.7,7,0.018408551,-0.003590664
0.07,0.35,3,-0.013875589,0.090310683
0.46,0.47,2,-0.03437124,0.026217987
0.67,0.33,4,-0.023166779,0.06181399
0.67,0.55,2,-0.01558124,0.084001666
0.9,0.74,2,-0.062305275,0.052864021
0.53,0.19,4,-0.039939313,0.074190783
0.59,0.48,2,-0.006894867,0.150911627
0.44,0.44,3,-0.008710223,0.018518548
0.65,0.35,2,-0.014685322,0.083496666
-0.24,-0.6,3,0.087940418,0.094746717
0.24,0.14,4,-0.022022035,0.067318068
1.29,0.93,1,-0.025024374,0.061506565
0.14,0.09,6,0.056353317,0.013163879
0.3,0.2,4,-0.036983321,0.081692195
0.21,0.19,3,0.064676603,0.090956095
0.07,0.25,2,0.003465675,0.064827523
0.2,0.06,1,0.018244731,0.262343096
0.24,0.15,3,-0.053288845,0.012272959
-0.31,-0.21,4,0.049897471,0.003797468
0.31,0.15,5,-0.04811554,0.074728289
0.16,0.18,2,0.081560278,0.087319014
1.11,0.8,1,0.000157271,0
0.04,-0.02,4,-0.049484536,0.170149254
0.4,0.34,2,-0.028150084,0.028833531
0.43,0.33,1,-0.013654997,0.094076663
0.03,-0.08,3,-0.072164948,0.062706271
0.01,-0.01,3,-0.068181818,0.169934641
0.18,0.34,4,-0.048675724,-0.010578253
0.16,0.22,5,-0.000676532,0.017106199
0.1,0.18,1,-0.017971712,0.059683414
0.26,0.34,3,-0.072164948,0.057774002
0.46,0.06,1,-0.040106931,-0.002673784
0.3,0.19,4,0.03737652,-0.01983002
0.26,0.11,2,-0.061170213,-0.068
3.92,3.41,12,0.014587817,0.010318822
1.45,1.39,11,-0.009229256,-0.018768372
0.73,0.68,2,-0.040336921,0.108585106
-1.06,-0.67,2,-0.083775961,-0.047775033
3.94,3.6,1,-0.122744449,0.038094482
0.06,0.04,1,-0.219436346,0.028805422
0.06,0.07,3,-0.048710602,-0.08288717
0.43,0.38,3,-0.045162432,-0.015138021
0.11,0.1,1,-0.016863406,0.07177814
0.21,0.19,5,-0.120092838,0.019055271
-0.29,-0.17,4,-0.057834566,0.004261122
0.49,0.39,3,-0.045138465,-0.00692372
-0.43,-0.35,2,-0.075722232,-0.062607368
0.27,0.28,5,-0.059586034,0.000701262
-0.78,0.12,3,-0.246376812,-0.023088924
-0.1,0,1,-0.139668367,-0.043902439
-0.38,-0.15,4,-0.159716758,0.0852979
2.19,2.16,2,0.124732345,-0.009350637
