EPS,forecasted_eps,noOfEsts,after_total_returns,before_total_returns
0.21,0.05,3,0.086160637,-0.04136251
-0.09,-0.1,2,0.220408163,-0.008368201
0.71,0.45,3,0.108108108,-0.19205298
1.01,0.63,2,0.220472445,-0.062854444
0.45,0.44,4,0.0836034,-0.047975038
0.49,0.48,1,0.175954526,-0.040023179
0.73,0.63,4,0.127047128,-0.031543466
0.74,0.49,2,0.067681933,-0.024103882
0.28,0.22,5,0.099858357,-0.035933148
0.16,0.02,1,0.05263162,-0.001314054
0.35,0.17,4,0.104571072,-0.011749363
0.25,0.24,3,0.058505851,0.085330777
0.78,0.56,2,0.161634437,-0.049094387
0.51,0.59,1,0.108464226,-0.132091823
0,-0.09,2,0.333333333,-0.071895425
0.62,0.56,2,0.12375637,-0.091847946
0.4,0.34,4,0.12582776,-0.005893816
-0.02,-0.02,1,0.023574223,-0.117727273
-0.45,-0.5,3,0.16372796,-0.069387755
0.99,0.85,1,0.093371518,0.00726073
0.2,0.05,2,0.215100966,-0.014271152
-0.09,-0.08,3,0.016110557,-0.066897296
-0.04,-0.18,1,0.147501983,-0.116666667
0.63,0.3,1,0.139685482,-0.07604414
-0.34,-0.5,3,0.138613861,-0.248175182
0.09,0.08,3,0.156773128,0.024811104
-0.46,-0.21,3,0.166950596,0.054446461
-0.33,-0.34,6,0.317269076,-0.165562914
-0.05,-0.03,5,0.219259259,-0.006839945
0.17,0.11,1,0.139569394,0.029434545
0.94,0.6,1,0.108401565,-0.020249214
0.14,0.01,2,0.093786647,-0.048723904
-0.04,-0.05,1,0,0
0.58,0.24,2,0.079970653,-0.016440315
-0.96,-1.34,1,0.3,-0.050578035
-0.11,-0.1,2,0.031531532,-0.004424779
0.47,0.45,2,0.051303369,-0.018999102
1.19,1.02,1,0.081543213,-0.047342208
0.04,0.03,2,0.219730942,-0.034934498
-0.09,-0.09,5,0.086003405,-0.116030623
0.48,0.41,2,0.2392503,-0.033862345
0.08,0.05,2,0.049666799,-0.008053608
0.52,0.4,2,0.050328235,-0.049575041
-0.29,-0.41,4,0.066753927,-0.252918288
0.01,0.01,1,0.11372549,-0.094488189
-0.85,-1.05,2,0.026055705,-0.168656716
0.02,-0.17,1,0.059838895,-0.097713098
0.11,0.09,1,0.164179032,-0.086614204
0.29,0.07,2,0.109684947,-0.255129349
0.65,0.52,1,0.135351582,-0.041275807
-0.33,-0.25,4,0.042929293,-0.073170732
0.24,0.15,1,0.170318725,-0.017635844
-0.1,-0.19,1,-0.012330456,-0.06590621
-0.27,-0.33,2,0.00397351,-0.21174331
-0.26,-0.24,4,-0.019230769,-0.146616541
-0.14,-0.08,1,0.039755352,-0.037940379
-0.52,-0.4,1,0.115479115,-0.149897331
-0.22,-0.21,4,0.032727273,0.239631336
0.45,0.39,4,0.110615312,-0.112265193
0.82,0.73,9,-0.016699802,0.009691637
1.13,0.98,9,0.01392,-0.051384665
0.94,0.66,4,0.033923328,0.085185168
0.15,0.19,2,-0.005238376,-0.03790083
1.03,1,11,-0.031164266,-0.038148031
0.24,0.26,3,-0.038705137,0.006247831
0.3,0.33,2,-0.017869365,-0.067175578
0.03,0.13,1,-0.18443804,0.185714286
2.27,2.17,14,0.033560951,-0.019612881
-0.68,-0.91,2,-0.087936508,0.061728395
0.57,0.55,12,-0.019721575,-0.00406649
-0.37,-0.29,7,0.04,-0.103942652
0.87,0.77,6,-0.012021863,-0.012894742
0.25,0.22,4,0.006077348,0.029089772
0.61,0.67,9,-0.057073351,-0.068414029
0.26,0.21,2,-0.008467742,0.023914104
0.23,0.43,10,-0.030595855,-0.048514096
0.81,0.33,1,0.093125811,-0.128463476
0.31,0.26,13,-0.024650781,-0.047029703
0.53,0.43,6,0.004963235,-0.082762787
0.51,0.51,4,0.009522582,-0.019198064
0.22,0.08,1,0.161147903,0.186083626
-0.37,-0.26,7,-0.07203605,-0.003136465
0.27,0.26,3,-0.055347732,0.009382319
0.19,-0.39,1,0.069863014,0.005148005
0.17,0.11,1,0.0984375,-0.058479532
0.35,0.26,2,-0.01314741,0.010517459
2.01,1.77,3,-0.017298007,0.044713748
-0.19,-0.2,3,-0.03626108,0.079479769
0.5,0.67,1,-0.070284705,-0.000295173
-1.4,-0.2,1,0.071969697,-0.040816327
-0.15,-0.14,2,-0.038834951,-0.092243187
-0.18,-0.19,1,-0.033519553,-0.068446602
-0.11,-0.1,1,-0.009009009,0.031945441
-0.12,-0.08,9,-0.028385571,-0.108689161
1.21,0.98,3,-0.044152474,-0.036258694
0.07,0.03,2,0.020568928,-0.02143446
0.98,0.96,8,-0.062241921,0.071675288
0.16,0.13,9,-0.004663493,0.054592196
1.45,1.42,8,-0.084693087,0.121816342
0.67,0.51,9,-0.073614553,0.071832338
1.18,1.26,8,-0.017750524,0.112557846
0.73,0.73,6,0.037861519,0.064479227
1.25,0.72,5,-0.055520994,0.052095124
0.84,0.14,3,0.118496023,0.028125051
0.51,0.4,2,-0.051351701,0.076588737
0.25,0.25,5,-0.022945579,0.062238494
0.89,0.8,13,0.006548527,0.052594367
1.88,2.06,9,-0.006889161,0.00751305
0.1,0.17,8,-0.04700378,0.010733406
0.82,0.87,3,-0.029982057,0.024484533
0.08,0.07,1,-0.014999909,0.010526325
0.24,0.24,1,-0.066666667,0.01010101
0.88,0.79,4,0.07884097,-0.001347163
0.91,0.73,13,-0.029438603,-0.055607988
-5.26,-7.26,13,-0.003905376,0.011799673
2.25,1.02,4,-0.054325613,-0.037397808
-0.57,-0.56,12,0.060450161,-0.049847588
0.31,0.27,5,-0.085539419,-0.031034734
0.97,0.9,8,0.001041274,-0.010856581
-0.06,0.34,5,0.032649118,-0.019058057
2.2,1.48,4,-0.024672784,0.026496412
1.01,0.62,9,-0.019514069,0.024750733
-0.88,-0.58,6,-0.01890701,-0.076094003
0.97,0.94,10,-0.054986016,0.025430685
0.93,0.86,10,-0.023291508,0.026536972
2.95,2.77,4,-0.004831274,-0.004473303
0.02,0.05,6,-0.00165604,0.035025422
0.64,0.59,4,-0.037947345,0.025918931
0.81,0.46,5,-0.018576968,-0.042076503
0.12,0.11,3,0.0576497,0.05408537
6.11,3.85,7,0.023148848,0.031799838
1.28,1.13,5,-0.00942944,-0.005664825
0.29,0.26,7,0.044161362,-0.032101992
1.14,1.08,3,-0.011225619,0.02603077
-0.29,-0.39,9,-0.005823424,-0.015537086
1,0.84,9,0.050352403,-0.101549464
1.1,0.79,10,0.027019952,0.05919634
2.53,2.51,7,0.013248184,0.038709149
1.77,1.49,4,-0.027097444,-0.030039613
0.84,0.79,5,0.012386232,0.001692165
0.27,0.04,5,0.022281879,-0.025865608
0.32,0.15,6,0.013496933,-0.007232084
0.03,0.07,5,0.023328322,-0.030144308
0.64,0.64,8,0.043368365,-0.005271474
0.59,0.6,4,0.014252299,-0.009574706
2.29,1.57,8,-0.008284522,-0.004880154
0.58,0.49,6,-0.014888011,-0.013209877
0.88,0.58,5,-0.005855743,-0.046952027
2.66,2.56,6,-0.050165823,0.017612728
2.59,2.23,4,-0.058114065,-0.035989853
-0.11,-0.25,4,0.047077584,-0.014182128
-0.03,0.03,3,-0.019367188,-0.034523553
0.7,0.57,5,0.020554461,0.040033522
1.53,1.52,5,-0.00749446,0.036392132
2.3,2.05,4,-0.050701499,0.001547538
1.13,1.23,3,-0.041928124,0.033193786
0.72,0.66,3,0.008280816,-0.019021734
2.1,0.6,4,0.054347826,0.075675676
0.44,0.41,6,0.073715592,0.017829475
1.82,1.48,5,0.015014581,0.017301038
0.21,0.13,9,0.012950193,0.084291115
0.44,0.32,5,-0.012184376,0.012258155
0.03,-0.2,3,-0.016933504,-0.037499996
0.54,0.62,6,-0.024032991,0.076908758
0.06,0.31,8,-0.007636408,-0.025768322
2.3,1.9,3,-0.021124623,-0.038662725
1.21,0.92,9,-0.04231284,-0.032708411
0.77,0.77,2,-0.022515521,0.005053284
0.16,-0.44,3,-0.098478576,0.063441168
1.17,1.02,9,-0.015265832,0.02982344
1.99,1.72,2,-0.02382543,-0.003829706
-0.07,-0.15,8,-0.049407115,-0.031799873
0.91,0.74,9,-0.028464775,0.176676411
0.26,0.23,2,-0.011330948,0.015177013
0.61,2.6,4,-0.011714479,-0.077616732
5.64,5.51,4,-0.085177175,-0.014012629
0.23,0.21,5,-0.042035398,0.011012283
0.3,0.27,12,0.214557306,0.14556962
0.33,0.47,11,0.032997763,-0.056701031
0.47,0.28,2,-0.0224904,-0.066520066
0.48,0.18,4,-0.022259798,0.033863362
1.15,0.91,2,-0.001557633,-0.049427681
0.32,0.25,3,-0.002102552,0.003520476
0.26,0.15,2,-0.053950331,-0.066014168
-2.1,-2.01,6,0.030822836,0.02435649
0.05,0.05,6,-0.031746032,-0.037771483
0.16,0.02,2,-0.023927273,-0.110414129
-0.11,-0.03,8,-0.104723231,-0.168900804
0.19,0.28,3,-0.113172542,-0.010783101
-0.07,0.15,1,0.012605118,0.035914693
0.54,0.31,8,-0.013157895,0.00733945
0.36,0.36,3,0.021665509,-0.008447048
-0.28,-0.33,7,0.03943856,-0.06542962
0.84,0.81,3,0.042300613,-0.028374169
-0.49,-0.29,4,0.005243838,-0.006374455
0.14,0.12,1,-0.033440774,-0.075891146
0.38,0.42,4,-0.000896052,-0.005544901
0.26,0.2,1,-0.013823533,0.020365381
2.44,2.38,3,-0.023079296,0.002669648
0.76,0.7,3,-0.006679597,0.020788236
1.47,1.39,2,-0.061286743,-0.028010894
-1.98,-2.19,4,-0.034128614,-0.055350554
0.08,0.08,3,0.013495271,0.009436602
0.26,0.29,4,0.015613938,0.010482195
0.11,0.1,5,0.002813929,0.013451327
0.42,0.26,5,-0.01240509,0.007977208
1.71,1.94,2,-0.056577664,-0.067114093
0.19,0.3,4,-0.017978437,0.064947723
0.73,0.83,2,0.024498541,0.034033977
1.51,1.3,4,-0.03290437,0.01713741
-0.53,-0.45,6,-0.01981319,0.050768784
-0.01,0.49,4,-0.016361789,-0.100407699
0.34,0.34,4,0.001923079,0.021133545
1.04,0.98,12,0.010316134,0.007766716
-0.48,-0.42,9,-0.018248175,-0.054323331
0.63,0.41,1,0.022160297,-0.04722002
0.42,0.42,7,-0.019524716,-0.017156854
0.42,0.42,3,0.012311256,0.06574392
-0.39,-0.29,4,0.018671709,-0.110160588
1.41,0.83,6,0.073802665,0.117860395
-0.14,-0.18,6,-0.011376804,-0.039250146
0.25,0.18,3,-0.014146341,-0.069
0.42,0.36,3,-0.041895551,-0.080757589
-0.64,-0.48,7,-0.052010724,0.010835541
0.13,-0.02,2,-0.0907103,-0.053089103
-0.37,-0.33,9,-0.014714313,0.00091617
-0.4,-0.3,1,-0.003653846,0.0674303
-0.02,-0.1,5,0,0.12874368
-1.22,-0.93,6,-0.021930815,-0.004809797
0.27,0.27,10,-0.007158611,-0.031870397
-0.42,-0.53,10,-0.012392755,-0.090824406
1.39,1.26,6,-0.04516129,-0.025790547
0.22,-1.68,3,0.052541342,0.011167287
-0.06,-0.01,3,-0.09914408,-0.071261226
0.3,0.22,1,0.010859448,0.137276786
-0.17,-0.12,5,-0.060701439,-0.02485257
-0.29,-0.41,4,-0.057103825,-0.13824228
0.48,0.45,5,-0.001466781,0.003577831
0.61,0.33,5,-0.021613002,0.01278619
3.67,1.68,2,-0.000427267,0.098049038
0.03,-0.04,4,0.022163121,-0.158433955
0.36,0.31,1,0.018545998,0.028639643
0.43,0.59,5,0.021904754,-0.000635335
1.26,1.2,2,-0.020315561,0.002782928
0.52,0.39,3,-0.029375266,0.008169254
1.72,1.67,2,0.023043527,-0.037800378
1.18,1.2,5,0.052083336,-0.103741648
0.29,0.25,4,-0.045551097,0.006448641
-2.23,-2.25,5,-0.073019946,0.079632267
0.34,0.27,1,-0.028330032,0.01811948
-0.45,-0.35,2,0.180396873,-0.201000834
1.32,1.11,5,-0.039168523,0.097903369
1.57,0.97,3,-0.049048753,-0.07495381
0.39,0.4,5,-0.004703928,-0.007812456
0.98,0.85,2,-0.020356224,-0.019374072
0.49,0.32,1,-0.061032882,-0.024633091
0.98,0.71,3,-0.013590737,-0.000300561
1.49,0.9,5,-0.08411215,0.080799305
-0.85,-0.86,9,-0.078617959,0.027070657
1.26,1.19,5,0.011394906,0.013605429
0.51,0.46,6,0.005451155,0.030635231
-1.08,-0.71,2,-0.138400266,-0.036818851
-1.95,-1.89,6,-0.04622369,-0.00680136
1.32,1.08,3,-0.059529849,-0.021966527
0.94,0.66,3,0.017370708,-0.008743672
2.45,1.75,1,0.050588565,0.042202933
0.26,0.22,3,-0.037598204,-0.050225194
2.79,1.45,4,-0.049144254,0.175706867
1.32,1.08,3,-0.057316624,-0.010640356
0.37,0.33,10,0.018695652,0.011083921
0.58,0.38,5,-0.048767559,0.039034969
0.29,0.19,1,0.06047514,-0.016000007
-0.06,-0.1,3,0.036485098,0.044037605
0.01,0.01,3,-0.11281285,-0.023413897
0.91,0.72,4,0.012199327,-0.041574685
0.53,0.61,2,-0.049963707,-0.000438308
-0.01,-0.14,2,-0.01637089,-0.015286455
-0.01,0.03,3,0.019379852,0.106093132
0.11,0.1,4,-0.004698992,0.137931005
0.19,0.26,2,-0.002765705,-0.033260234
-0.04,-0.77,4,0.018815855,-0.037142181
-0.25,-0.48,11,-0.021649485,-0.164582149
0.55,0.92,2,-0.100999474,0.026940639
-0.7,-0.86,1,-0.11502856,0.015066255
-0.18,-0.28,4,-0.028571403,0.022493535
0.2,0.21,3,-0.008832815,-0.002732272
0.59,0.45,1,0.029236878,-0.051984865
0.17,0.21,3,0.042274042,0.04026848
0.18,-2.18,1,-0.042462844,-0.008841187
-0.21,-0.3,7,-0.100810844,0.002318649
-0.73,-0.58,5,0.053053671,-0.012979915
-0.02,0.09,3,0.06729634,-0.103563474
0.4,0.36,3,-0.007733514,0.032487167
0.6,0.73,5,-0.083352056,0.008305275
-0.86,-0.76,6,-0.038896952,-0.033193863
-0.12,-0.04,6,-0.051921504,0.015144766
1.01,0.53,1,0.067692298,-0.038790362
0.7,0.69,1,-0.024241094,-0.007705482
1.21,1.02,1,-0.068314607,0.092897581
0.39,0.46,1,0.014493831,-0.037558126
0.01,0.24,4,-0.007122507,-0.054545455
-1.21,-1.02,14,-0.048328109,-0.078269094
-0.66,-0.68,5,0.027695934,0.016565433
0.17,-0.09,5,-0.055928595,-0.057566812
0.21,0.04,5,-0.011647255,0.218156228
2.97,2.09,2,0.018337976,0.036753446
0.17,0.22,1,-0.050170999,0.017381268
1.47,1.32,1,-0.043785315,0.027738624
-0.29,-0.27,1,-0.032624113,0.114192496
0.09,0.06,3,0.023247367,-0.059086225
-0.07,-0.06,4,-0.028362134,0.028695652
0.73,0.51,4,-0.015488722,-0.096853625
1.28,0.02,1,-0.020199917,0.072557471
0.41,0.86,3,0.014654288,-0.002846787
-0.16,-0.19,2,0.102145046,-0.060728745
0.11,0.26,3,0.032136752,-0.042011458
1.94,1.85,1,-0.016462421,-0.029000829
-0.29,-0.32,2,-0.137210186,-0.102590496
1.02,0.39,1,0.098399063,0.086109142
-0.13,-0.12,6,0.073515093,0.019413192
-0.29,-0.32,2,0.075474431,-0.022319228
-0.08,-0.09,4,0.157894737,0.09947644
-0.09,-0.27,2,-0.048192771,-0.09837587
0.22,0.14,3,0.055088601,0.126362735
0.04,0.02,4,-0.030221861,-0.046477332
0.63,0.41,2,0.056642636,-0.047352844
-1.2,-1.13,3,0.011245675,-0.014596366
0.3,0.3,2,0.006139692,-0.01990814
-0.43,-0.19,1,-0.002136718,0.002532116
1.75,0.86,6,-0.017350481,0.074936258
-0.38,-0.54,1,-0.055054152,-0.03331872
0.32,-0.09,2,-0.047838077,-0.023886784
-0.54,-0.32,1,-0.103674541,0.066916823
0.4,0.29,5,0.006935945,0.033670034
0.08,0.24,3,-0.010328068,-0.02582819
-0.2,-0.24,6,0.028472821,-0.111904762
0.97,0.5,2,-0.031338042,0.01307939
-0.31,-0.34,2,-0.008426966,-0.03145917
0.21,-0.05,1,-0.026,-0.018958429
0.08,0.02,1,-0.027941176,0.02023116
-0.06,-0.06,1,-0.01026393,0.361139896
-0.25,-0.23,3,-0.089933322,0.053972448
0.15,0.12,2,-0.01369863,0.050221566
0.24,0.22,4,0.034008715,-0.039148388
0.19,0.19,7,-0.03912361,0.045565466
0.24,0.24,1,-0.045965289,0.03112031
1.71,1.98,4,0.361836679,0.201099537
0.1,-0.34,1,0.114269463,-0.034738063
0.34,0.34,1,-0.00125786,0.014687049
-3.54,0.61,2,-0.034130686,0.010254212
0.58,0.34,5,-0.014897579,0.066306862
0.09,0.08,2,-0.014737991,0.006535948
0.43,0.37,2,0.063234464,0.007777794
0.01,0.02,4,0.043956044,-0.071038251
0.26,0.46,1,-0.042615328,0.134205082
-0.04,-0.15,2,-0.03180212,0.070452156
0.15,0.14,1,0.043924701,-0.01942319
0.11,0.08,1,-0.022038819,0.026809606
0.09,0.09,1,0.053714286,-0.004456825
0.95,0.89,1,0.059484468,-0.07106274
-1.55,-1.34,3,-0.130639731,0.120833333
-0.4,-0.45,4,-0.10665362,0.030421982
0.32,0.32,3,-0.008843534,-0.009628612
-0.34,-0.17,4,0.026037429,0.024691358
0.37,0.36,3,-0.017525202,0.010320466
-0.13,-0.32,1,-0.032457496,-0.034035656
0.48,0.4,1,-0.00442656,0.015821497
-0.87,-1.02,5,-0.019328586,0.063176895
0.82,0.66,1,0.111417323,-0.03378922
0.59,0.57,1,0.211845096,0.130765072
0.69,0.91,1,-0.039948454,-0.014008005
-0.08,-0.1,1,-0.03656659,0.072847682
-3.07,-3.05,12,-0.008088979,0.061789773
-0.15,-0.15,1,-0.117879747,0.06645768
0.05,0.03,3,-0.011305242,-0.052147239
0.31,0.22,2,-0.048141377,0.004813478
-0.18,-0.15,3,-0.027127004,-0.055555556
-0.06,0.01,6,-0.01071723,0.140195622
-0.02,-0.19,1,0.047123822,0.034542314
-0.03,-0.29,1,0.005271292,-0.089204708
0.26,0.24,1,-0.009213324,0.061126374
0.06,0.03,3,-0.009103184,0.18400001
0.02,0.03,3,-0.114213052,-0.07416276
0.31,0.04,5,-0.065645014,-0.007679386
-0.4,-0.41,3,-0.014423077,0
-0.29,-0.37,4,0.003239241,-0.047954245
0.02,0.08,5,-0.048375275,0.004652146
0.17,0.03,3,0.029147982,0.138686131
0.32,0.15,1,-0.006837608,0.060511476
-0.01,-0.01,2,0.082949309,0.089473684
0.62,0.25,1,-0.001689644,0.058474181
-0.21,-0.22,5,-0.044722719,0.063897764
-0.96,-1.21,2,0.02005277,-0.04525332
-0.24,-0.2,4,-0.122243226,0.094240838
0.26,0.27,1,-0.015226682,-0.013375348
-0.6,-0.65,2,-0.040988934,0.091342679
0.34,0.21,3,-0.040167364,0.004462475
0.03,0.11,3,-0.02266289,0.024930748
-0.5,-0.53,2,-0.069864442,0.136462882
0.13,0.13,4,-0.060921241,-0.00925935
0.14,0.14,2,-0.005063291,0.525362319
-0.65,-1.09,6,0.054536188,-0.101860053
0.02,0.12,1,0.023460411,-0.037634409
0.11,0.08,1,0.086838691,0.018217918
0.22,0.01,3,0.109756098,-0.066485753
0.52,0.46,3,0.122833459,-0.053584359
-0.72,-0.69,6,0.018107477,-0.043478261
0.17,-0.12,1,0.07518797,0.122568093
0.15,0.15,3,-0.026852883,0.00672883
-0.15,-0.2,1,-0.056586691,-0.002076843
-0.01,-0.01,1,-0.011214971,-0.010240964
-0.64,-0.72,5,-0.072183099,-0.084717608
2.31,2.2,1,0.481835564,0.208675264
-0.76,-0.66,3,-0.212740385,0.056461001
0.49,0.37,1,0.174973489,0.1
0.52,0.5,1,-0.051677601,0.020400037
-0.7,-0.04,1,0.034074074,0.025339367
0.2,0.1,1,-0.130935252,0.153333333
0.02,0.03,2,0.056291391,-0.047021944
0,-0.02,2,0.079144184,0.014981273
0.66,1.02,1,0.021049225,0.034436209
0.34,0.46,1,0.024293785,-0.016920474
-1.07,-1.41,2,0.034136546,-0.050052138
0.15,0.09,1,0.407051282,-0.011164274
-0.14,-0.16,1,-0.08245614,0.099074074
0.2,0.3,1,-0.013530893,-0.008911543
-0.37,-0.4,4,0.150666667,0.039823009
-0.03,0.03,2,-0.026052043,0.033783837
0.19,0.14,1,0.017458778,-0.021821632
0.21,0.16,1,0.03771014,-0.044561557
-0.09,-0.05,1,0.017910448,-0.085365854
-0.45,-0.85,1,-0.050091274,-0.023255806
-0.32,-0.28,2,0.092911877,-0.14493865
-0.15,-0.05,2,-0.062857143,0.116504854
-0.09,-0.15,1,0.018637993,0.007423905
-0.19,-0.16,2,-0.005766942,-0.143531625
0.06,0.04,2,-0.015384615,0.040322581
-0.49,-0.52,2,-0.047770701,-0.078212291
-0.02,0.03,2,-0.095285858,-0.036121673
0.1,0.08,1,0.018987244,0.019608084
-0.09,-0.08,2,0.028421566,0.081679854
-0.02,-0.02,1,0.087209302,0.198757764
0.12,0.1,1,0.208191126,0.141129032
-0.01,0.13,1,-0.012961763,0.019933555
0.01,0.01,1,0.018363128,-0.00617284
-0.26,-0.28,3,0.026548673,0.048843188
-0.7,-0.02,1,-0.150925024,0.01135442
0.07,0.02,1,0.146981627,-0.029023747
-0.29,-0.34,3,0.15,0.031413613
-0.31,-0.29,1,-0.043010753,0.015060241
-0.19,-0.23,2,-0.196969697,0.028077754
0.1,0.03,1,0.177007299,0.067209776
-0.36,-0.36,1,0.050062578,0.017064846
-0.49,-0.51,4,-0.007266207,-0.154652687
-0.09,-0.06,2,0.029288703,0.016393443
0.02,-0.05,3,0.040449438,-0.073469388
-0.56,-0.33,1,0.063829787,0.010555947
-0.1,-0.12,2,-0.056410256,-0.002004521
-1.04,-0.85,5,0.042769857,-0.055786844
-0.57,-0.69,3,-0.033502538,-0.032227488
-0.33,-0.32,2,0.016286645,-0.019021739
-0.01,-0.02,2,-0.099173554,0.025217391
0.17,0.26,2,0.088672238,0.041426928
-0.11,-0.04,1,-0.051643192,0
-0.95,-0.61,2,-0.08056872,0.076923077
-0.53,-0.65,1,0.061946903,-0.063990385
-0.19,-0.19,2,0.040038475,-0.009433962
0.43,0.46,6,-0.027330264,0.068898803
1.91,1.97,7,-0.017293193,0.046571022
0.81,0.77,4,-0.039505136,0.002332283
0.23,0.08,1,0.012190164,0.075963684
0.53,0.52,4,-0.053356291,0.007667576
1.2,1.15,1,-0.008964727,0.039909635
0.56,0.48,7,-0.016557498,0.084512873
1.24,1.07,8,0.013210942,0.016244541
0.17,0.14,2,0.064762671,0.133924612
0.51,0.44,9,-0.042105268,0.069644217
0.76,0.7,3,0.061583585,0.095701209
-5.13,-3.87,2,0.142478533,0.145802817
0.16,-0.04,7,0.015081206,0.133239832
0.36,0.32,1,-0.192729691,-0.052219075
0.51,0.3,4,0,0.198637911
-0.23,-0.32,1,-0.175680331,0.109132247
-0.12,-0.18,2,-0.07518797,0.033500838
-0.01,-0.02,2,-0.163424125,0.081730769
-0.08,-0.06,4,-0.057831325,0.051150895
-0.22,-0.18,2,-0.08974359,0.433333333
-0.18,-0.09,1,-0.188271605,1.139534884
1.73,1.36,10,-0.000241103,-0.0290843
-0.21,-0.23,8,0.039280959,-0.029885777
1.35,1.17,2,0.008450461,0.028352558
1.16,0.92,3,-0.001446927,-0.024545403
1.5,1.33,3,0.058784245,-0.091409685
0.03,0.04,6,0.06979927,-0.039093222
-0.01,-0.06,10,0.027011494,-0.02392638
-0.03,0.08,1,-0.031880549,-0.085755121
-0.03,-0.07,2,-0.031376518,-0.085270101
1.01,0.93,10,0.018700795,0.023189571
0.4,0.39,4,-0.061198755,0.072938699
1.04,1.02,12,0.023433584,0.047115636
0.2,0.1,2,-0.040903261,-0.011795555
-0.19,-0.29,9,0.077828981,0.133190883
0.82,0.78,8,0.003228807,0.004157224
0,-0.07,7,0.020914732,-0.074848652
0.49,0.24,11,0.009256402,0.015063425
0.61,0.53,8,-0.012748295,0.069230769
-0.29,-0.3,6,0.022440824,-0.111933395
0.06,0.06,2,-0.015915119,-0.01312336
0.34,0.34,7,0.028692901,-0.02664418
-0.65,-0.62,3,-0.008241758,-0.136135222
-0.12,0.6,1,-0.004870506,-0.015373459
0.46,0.5,3,0.039583681,0.032933096
-0.37,-0.28,5,-0.042440318,-0.100275989
0.34,0.27,8,-0.008209539,-0.060053381
0.45,0.41,3,0.022012815,-0.005961257
0.58,0.6,5,-0.001677125,0.046223741
-0.1,-0.07,6,0.121405751,0.006872852
1.27,2.03,5,-0.048954263,0.037677725
0.72,0.28,2,0,0.052806095
0.44,0.48,2,0.010255041,0.000666446
0.51,0.51,4,-0.008417484,-0.014339793
0.95,0.85,4,0.03057851,-0.000282015
1.06,1.03,6,0.01627798,0.038222504
0.87,0.82,6,-0.026104415,0.042821874
0.51,0.49,7,-0.020930233,-0.023731588
0.23,0.23,14,-0.050487157,-0.050314465
0.47,0.48,1,0.021396821,0.00835072
-0.34,-0.32,4,-0.023809524,-0.048442907
-0.32,-0.39,1,0.165480427,-0.047619048
-0.04,-0.07,1,-0.096907216,-0.012121212
0.82,0.5,1,0.028018668,0.017282013
1.29,1.11,3,0.052272717,0.013824894
-0.53,-0.44,6,0.119369824,-0.073632813
0.19,0.18,1,-0.041739119,0.004883313
0.1,0.07,12,-0.074809178,0.019118923
2.39,0.78,1,-0.030159501,-0.021905424
-0.08,-0.05,1,0.031715185,-0.021236116
0.19,0.19,8,0.009420751,0.024772975
0.78,0.5,1,0.18872549,0.083076923
0.28,0.28,4,-0.00747889,-0.097363946
-0.46,-0.55,3,-0.007137583,-0.112138166
0.17,0.25,3,0.021020073,-0.002903583
0.95,0.89,2,0.015624997,0.011475409
-0.82,-0.69,4,0.054804024,-0.189143342
-0.23,-0.14,3,-0.051301691,0.017087671
-0.28,-0.19,5,-0.037427517,-0.03953954
-0.22,-0.26,1,0.018518519,-0.145178765
0.24,0.2,7,-0.045652174,0.023768116
-0.63,-0.59,2,-0.109489051,-0.164516129
-0.12,-0.13,2,-0.141176471,-0.024038462
-0.32,-0.3,2,-0.061549101,0.022321429
-0.09,0,3,0.004975144,-0.017994863
0.43,0.46,2,-0.093181818,0.072204969
0.71,0.48,3,-0.017917643,-0.002905546
0.11,0.08,2,0.011730205,-0.045028143
0.45,0.46,4,0.088991239,0.108502847
0.07,-0.03,2,0.119595059,0.095238089
0.36,0.34,2,0.007312597,0.014276784
0.44,0.44,5,-0.013190037,-0.003389842
-0.26,-0.19,3,-0.00243309,-0.107403545
-0.97,-0.53,2,0.218142549,-0.14142049
-0.45,-0.46,4,-0.013477089,0.077694236
0.93,0.69,2,-0.028761079,-0.023858913
-0.21,-0.27,5,0.02294686,0.039184953
-0.18,-0.14,1,-0.142857143,0.068027211
-0.84,0.61,1,-0.153738839,0.056668575
0.01,0.1,2,0.03747868,0.072659405
0.45,0.45,3,0.012511563,0.035679841
-0.82,-0.9,3,-0.11259542,-0.035928144
0.54,0.5,2,0.028083912,0.005939095
0.1,0.07,1,-0.018376723,-0.027687296
-0.05,0.21,2,0.077922078,-0.043956044
-0.06,0.03,4,0,0.029045643
0.4,0.29,7,-0.057471264,-0.05030722
0.27,-0.08,1,0.087878788,-0.042741935
0.34,0.38,3,-0.006349201,0.032467577
0.29,0.26,1,0.024945785,0.001634835
0.42,0.36,2,0.028274668,0.012812035
0.02,0.15,7,-0.031137725,-0.008264463
0.37,0.33,2,0.040106952,-0.057726465
0.25,0.2,1,0.158371041,-0.038402458
0.19,0.17,2,-0.070731703,0.031325344
-0.19,-0.14,4,-0.04587766,-0.16277713
0.04,0.09,1,-0.07421867,0.003906256
0.4,-0.02,3,-0.092118067,0.127266388
